year,selling_price,km_driven,fuel,seller_type,transmission,owner,selling_price
2018,971500.0,20000,1,0,0,0,971500.0
2014,335000.0,100000,1,0,0,1,335000.0
2007,50250.0,40000,0,0,0,1,50250.0
2006,150750.0,80000,0,0,1,2,150750.0
2006,184250.0,80000,0,0,1,3,184250.0
2018,415400.0,35000,1,0,0,0,415400.0
2010,402000.0,110000,1,0,0,1,402000.0
2011,184250.0,160000,1,0,0,0,184250.0
2013,83750.0,125000,1,0,0,0,83750.0
2011,53600.0,62000,0,0,0,1,53600.0
2011,133330.0,120000,1,0,0,1,133330.0
2016,294800.0,33000,0,0,0,1,294800.0
2013,167500.0,80000,1,0,0,3,167500.0
2017,469000.0,35000,1,0,0,0,469000.0
2015,301500.0,50000,1,0,0,0,301500.0
2019,160800.0,5000,0,0,0,0,160800.0
2016,234500.0,12000,0,0,0,0,234500.0
2016,435500.0,81595,1,1,0,0,435500.0
2005,47570.0,22000,0,0,0,0,47570.0
2015,268000.0,40000,0,0,0,0,268000.0
2008,87100.0,40000,0,0,0,1,87100.0
2013,201000.0,70000,1,0,0,1,201000.0
2019,737000.0,4000,1,0,0,0,737000.0
2015,1474000.0,24000,1,0,1,0,1474000.0
2018,536000.0,13500,0,1,0,0,536000.0
2013,328300.0,40000,1,0,0,0,328300.0
2018,560120.0,9700,0,1,0,0,560120.0
2012,251250.00000000003,62000,0,0,0,1,251250.00000000003
2016,836830.0,24000,1,1,0,0,836830.0
2019,830800.0,13000,1,1,0,0,830800.0
2009,23450.0,50000,0,0,0,2,23450.0
2017,715560.0,36000,0,1,0,0,715560.0
2017,796630.0,40000,1,1,0,0,796630.0
2018,469000.0,27000,0,0,0,0,469000.0
2016,234500.0,40000,0,0,0,0,234500.0
2009,170849.33000000002,80000,0,0,0,1,170849.33000000002
2005,154099.33000000002,221000,1,0,0,2,154099.33000000002
2016,502500.00000000006,80000,1,0,0,0,502500.00000000006
2012,217750.0,119000,1,0,0,1,217750.0
2009,509200.00000000006,190000,1,0,0,1,509200.00000000006
2017,341699.33,25000,0,0,1,0,341699.33
2013,243210.0,28740,0,0,0,0,243210.0
2010,154099.33000000002,48500,0,0,0,0,154099.33000000002
2012,194300.0,110000,0,0,0,1,194300.0
2018,368500.0,30000,0,0,0,0,368500.0
2011,83750.0,120000,1,0,0,1,83750.0
2014,1340000.0,130000,1,0,1,0,1340000.0
2008,234500.0,140000,1,0,0,1,234500.0
2011,261300.00000000003,90000,1,0,0,0,261300.00000000003
2010,174200.0,50000,0,0,0,0,174200.0
2008,100500.0,50000,0,0,0,1,100500.0
2006,56950.0,60000,0,0,0,1,56950.0
2015,187600.0,15000,0,0,0,1,187600.0
2015,147400.0,45000,0,0,0,0,147400.0
2005,93800.0,80000,0,0,0,2,93800.0
2018,247900.00000000003,15000,0,0,1,0,247900.00000000003
2019,435500.0,20000,1,0,0,0,435500.0
2017,187600.0,37000,0,0,0,0,187600.0
2016,361800.0,80000,1,0,0,0,361800.0
2002,33500.0,120000,1,0,0,3,33500.0
2018,536000.0,20000,0,0,0,0,536000.0
2016,345050.0,25000,1,0,0,0,345050.0
2010,147400.0,96000,0,0,0,2,147400.0
2014,351750.0,54000,0,1,0,1,351750.0
2013,110550.0,53000,0,1,0,0,110550.0
2010,148070.0,65000,1,1,0,0,148070.0
2015,164150.0,43000,0,1,0,0,164150.0
2012,174200.0,42000,0,1,0,0,174200.0
2011,368500.0,73000,1,1,1,0,368500.0
2015,291449.33,29000,0,1,0,0,291449.33
2013,301500.0,95000,1,1,0,0,301500.0
2014,194300.0,25000,0,0,0,0,194300.0
2011,204350.0,53000,0,1,0,1,204350.0
2011,177550.0,20000,0,1,0,0,177550.0
2014,217750.0,57000,0,1,0,0,217750.0
2014,368500.0,52000,1,1,0,0,368500.0
2008,70350.0,40000,0,0,0,0,70350.0
2012,184250.0,47000,0,1,0,0,184250.0
2012,291449.33,47000,0,1,0,1,291449.33
2016,462300.0,73000,1,1,0,0,462300.0
2012,166830.0,42000,0,1,0,1,166830.0
2012,137349.33000000002,60000,0,1,0,2,137349.33000000002
2012,134000.0,50000,1,0,0,0,134000.0
2015,127300.00000000001,120000,0,0,0,0,127300.00000000001
2012,100500.0,50000,0,0,0,0,100500.0
1999,46900.0,70000,0,0,0,3,46900.0
2018,603000.0,25000,1,0,0,0,603000.0
2019,636500.0,11000,0,0,1,0,636500.0
2013,318250.0,80000,0,0,0,0,318250.0
1998,36850.0,80000,0,0,0,3,36850.0
2013,301500.0,75000,1,0,0,1,301500.0
2009,804000.0,45000,1,0,1,2,804000.0
2007,201000.0,100000,1,0,0,1,201000.0
2014,234500.0,60000,1,0,0,1,234500.0
2011,154099.33000000002,160000,1,0,0,1,154099.33000000002
2015,550070.0,50000,0,0,0,0,550070.0
2014,134000.0,80000,0,0,0,1,134000.0
2017,670000.0,60000,1,0,0,1,670000.0
2016,147400.0,60000,0,0,0,1,147400.0
2015,308199.33,148620,1,1,0,0,308199.33
2012,207700.0,70000,1,0,0,1,207700.0
2018,546050.0,42000,1,0,0,0,546050.0
2017,804000.0,40000,1,0,0,0,804000.0
2011,113900.0,150000,1,0,0,1,113900.0
2017,670000.0,30000,1,0,0,0,670000.0
2010,103850.0,90000,0,0,0,3,103850.0
2017,268000.0,120000,1,0,0,0,268000.0
2016,268000.0,80000,1,0,0,1,268000.0
2010,167500.0,80000,1,0,0,1,167500.0
2008,100500.0,50000,0,0,0,2,100500.0
2002,53600.0,70000,0,0,0,1,53600.0
2009,87100.0,120000,0,0,1,1,87100.0
2014,217750.0,70000,1,0,1,0,217750.0
2012,492450.00000000006,55300,1,1,1,0,492450.00000000006
2012,190950.0,74300,1,1,0,0,190950.0
2010,234500.0,48781,0,1,0,0,234500.0
2010,194300.0,87620,1,1,1,0,194300.0
2017,596300.0,40219,1,1,1,0,596300.0
2011,257950.00000000003,11473,0,1,0,0,257950.00000000003
2017,284750.0,8352,0,1,0,0,284750.0
2017,351750.0,9745,0,1,1,0,351750.0
2017,368500.0,9748,0,1,0,0,368500.0
2012,181570.0,49000,0,1,0,0,181570.0
2018,998300.0000000001,20694,1,1,0,0,998300.0000000001
2015,328300.0,31080,0,1,0,0,328300.0
2014,174200.0,37605,0,1,0,0,174200.0
2014,304850.0,55850,1,1,0,0,304850.0
2010,50250.0,58850,0,1,0,0,50250.0
2015,282070.0,23839,0,1,0,0,282070.0
2016,368500.0,54000,1,1,0,0,368500.0
2013,221100.0,38000,0,1,1,0,221100.0
2012,261300.00000000003,45454,1,1,0,0,261300.00000000003
2015,401330.0,46957,1,1,1,0,401330.0
2019,494460.00000000006,8000,0,0,1,0,494460.00000000006
2016,201000.0,30000,0,0,0,0,201000.0
2012,100500.0,110000,1,0,0,0,100500.0
2007,294800.0,223000,1,0,0,3,294800.0
2011,187600.0,110000,1,0,0,0,187600.0
2006,67000.0,120000,0,0,0,1,67000.0
2008,100500.0,100000,0,0,0,1,100500.0
2014,254600.00000000003,100000,1,0,0,1,254600.00000000003
2006,60300.0,60000,0,0,0,1,60300.0
2008,201000.0,270000,1,0,0,2,201000.0
2011,184250.0,60000,1,0,0,1,184250.0
2009,120600.0,41090,0,0,0,0,120600.0
2012,150750.0,296823,1,0,0,0,150750.0
2014,134000.0,40000,0,0,0,0,134000.0
2011,335000.0,40000,0,0,0,1,335000.0
2010,201000.0,70000,0,0,0,1,201000.0
2015,512550.00000000006,80000,1,0,0,1,512550.00000000006
2017,435500.0,90000,1,0,0,0,435500.0
2017,254600.00000000003,19000,0,0,0,0,254600.00000000003
2014,321600.0,110000,1,0,0,1,321600.0
1996,134000.0,60000,1,0,0,0,134000.0
2017,254600.00000000003,19000,0,0,0,0,254600.00000000003
2010,97150.0,68000,2,0,0,1,97150.0
2011,187600.0,120000,1,0,0,1,187600.0
2014,170849.33000000002,30000,1,0,0,0,170849.33000000002
2016,201000.0,90000,0,0,0,1,201000.0
2015,321600.0,140000,1,0,0,2,321600.0
2017,569500.0,44500,0,0,1,0,569500.0
2014,234500.0,52000,1,0,0,1,234500.0
2016,435500.0,26000,0,0,0,0,435500.0
2016,435500.0,26000,0,0,0,0,435500.0
2007,368500.0,80000,0,0,0,1,368500.0
2015,201000.0,35000,0,0,0,0,201000.0
2008,100500.0,60000,0,0,0,1,100500.0
2014,201000.0,120000,0,0,0,0,201000.0
2004,53600.0,58000,0,0,0,0,53600.0
2014,134000.0,100000,1,0,0,0,134000.0
2016,147400.0,43700,0,0,0,0,147400.0
2009,45560.0,120000,0,0,0,1,45560.0
2011,120600.0,80000,1,0,0,2,120600.0
2017,194300.0,20000,0,0,0,0,194300.0
2018,201000.0,25000,0,0,0,0,201000.0
2014,402000.0,27483,1,1,0,0,402000.0
2019,314900.0,8000,0,0,0,0,314900.0
2008,100500.0,30000,0,0,0,0,100500.0
2017,268000.0,30000,0,0,0,0,268000.0
2009,73700.0,100000,1,0,0,3,73700.0
2014,120600.0,56207,0,1,0,1,120600.0
2010,167500.0,40000,0,0,0,0,167500.0
2006,53600.0,70000,0,0,0,0,53600.0
2018,586250.0,1440,0,0,0,0,586250.0
2015,284750.0,12000,0,0,0,0,284750.0
2019,201000.0,50000,0,0,0,0,201000.0
2016,469000.0,35000,1,0,0,0,469000.0
2010,87100.0,50000,0,0,0,1,87100.0
2017,670000.0,60000,1,0,0,1,670000.0
2017,435500.0,67000,1,0,0,0,435500.0
2013,268000.0,100000,0,0,0,1,268000.0
2017,536000.0,60000,1,0,0,0,536000.0
2017,452250.0,70000,1,0,0,0,452250.0
2017,140700.0,50000,0,0,0,3,140700.0
2009,100500.0,120000,1,0,0,2,100500.0
2007,30150.0,100000,2,0,0,3,30150.0
2015,345720.0,90000,0,0,0,0,345720.0
2014,301500.0,80000,0,0,0,0,301500.0
2012,89780.0,90000,0,0,0,1,89780.0
2014,341699.33,157000,1,0,0,1,341699.33
2016,335000.0,20000,0,0,0,0,335000.0
2008,87100.0,80000,0,0,0,3,87100.0
2015,385250.0,60000,1,0,0,0,385250.0
2015,368500.0,49000,0,0,0,0,368500.0
2009,97150.0,89255,1,0,0,0,97150.0
2020,232490.0,5000,0,0,0,0,232490.0
2013,184250.0,110000,1,0,0,0,184250.0
2010,422100.0,200000,1,0,0,2,422100.0
2012,107200.0,90000,1,0,0,1,107200.0
2010,100500.0,63000,1,0,0,2,100500.0
2015,368500.0,23000,0,0,0,0,368500.0
2013,233830.0,100000,1,0,0,0,233830.0
2004,154099.33000000002,168000,1,0,0,3,154099.33000000002
2008,73700.0,90000,1,0,0,2,73700.0
2008,73700.0,70000,0,0,0,2,73700.0
2018,164150.0,5550,0,0,0,1,164150.0
2014,120600.0,100000,0,0,0,1,120600.0
2014,194300.0,80000,0,0,0,1,194300.0
2010,167500.0,40000,0,0,0,0,167500.0
2010,100500.0,100000,1,0,0,0,100500.0
2004,36850.0,35000,0,0,0,2,36850.0
2006,335000.0,75000,1,0,0,1,335000.0
2013,194300.0,150000,1,0,0,3,194300.0
2019,268000.0,16000,0,0,1,0,268000.0
2009,48240.0,70000,0,0,0,0,48240.0
2014,167500.0,115000,1,0,0,0,167500.0
2019,385250.0,25000,0,0,1,0,385250.0
2019,871000.0,10000,1,0,1,0,871000.0
2019,284750.0,15000,0,0,0,0,284750.0
2019,314900.0,10000,2,0,0,0,314900.0
2012,147400.0,80000,0,0,0,2,147400.0
2020,207700.0,1700,0,0,0,0,207700.0
2016,268000.0,45217,1,1,0,0,268000.0
2012,144050.0,97000,1,0,0,0,144050.0
2018,207700.0,20000,0,0,0,0,207700.0
2017,502500.00000000006,50000,1,0,0,0,502500.00000000006
2009,137349.33000000002,120000,1,0,0,1,137349.33000000002
2010,174200.0,50000,0,0,0,0,174200.0
2012,120600.0,40000,0,0,0,1,120600.0
2007,83750.0,110000,1,0,0,1,83750.0
2014,281400.0,155000,1,0,0,0,281400.0
2011,147400.0,70000,0,0,0,1,147400.0
2010,134000.0,70000,0,0,0,2,134000.0
2009,87100.0,100000,1,0,0,2,87100.0
2016,224450.0,41000,0,1,0,0,224450.0
2017,1775500.0,60000,1,1,1,0,1775500.0
2018,1792250.0,56000,1,1,1,0,1792250.0
2017,1792250.0,60000,1,1,1,0,1792250.0
2011,291449.33,97000,0,1,1,1,291449.33
2014,335000.0,60000,0,0,0,0,335000.0
2017,194300.0,60000,0,0,0,0,194300.0
2014,318250.0,48000,0,1,1,1,318250.0
2009,180900.0,190000,1,0,0,2,180900.0
2019,402000.0,80000,0,0,0,0,402000.0
2013,201000.0,70000,1,0,0,1,201000.0
2012,278050.0,80000,1,0,0,1,278050.0
2018,536000.0,30000,1,0,1,1,536000.0
2016,281400.0,44440,0,0,0,1,281400.0
2018,837500.0,30000,1,0,0,0,837500.0
2011,180900.0,120000,1,0,0,0,180900.0
2015,261300.00000000003,80000,1,0,0,1,261300.00000000003
2012,268000.0,110000,1,0,0,0,268000.0
2007,67000.0,170000,0,0,0,0,67000.0
2010,569500.0,46000,1,0,1,0,569500.0
2012,240530.0,120000,1,0,1,2,240530.0
2015,314900.0,91365,1,1,0,0,314900.0
2013,241200.0,90010,1,1,0,1,241200.0
2013,168169.33000000002,80000,1,0,0,0,168169.33000000002
2012,30150.0,35000,0,0,0,1,30150.0
2006,50250.0,80000,0,0,0,1,50250.0
2013,331650.0,31800,1,1,0,0,331650.0
2013,207700.0,59100,2,1,0,0,207700.0
2016,361800.0,31200,0,1,0,0,361800.0
2016,445550.0,51000,1,1,0,0,445550.0
2013,284750.0,22700,1,1,0,1,284750.0
2011,867650.0,58000,1,1,1,0,867650.0
2016,452250.0,50900,1,1,0,0,452250.0
2018,656600.0,10000,1,0,0,0,656600.0
2014,214400.0,60000,1,0,0,0,214400.0
2011,167500.0,80000,0,0,0,1,167500.0
2016,402000.0,72000,1,0,0,0,402000.0
2016,201000.0,96000,0,0,0,0,201000.0
2014,204350.0,66000,1,0,0,0,204350.0
2012,180900.0,80000,1,0,0,1,180900.0
2012,201000.0,90000,1,0,0,0,201000.0
2009,71020.0,70000,0,0,0,0,71020.0
2006,60300.0,75000,0,0,0,2,60300.0
2019,361130.0,2417,0,0,0,0,361130.0
2009,73700.0,100000,1,0,0,3,73700.0
2016,167500.0,30000,0,0,0,1,167500.0
2009,201000.0,50000,0,0,0,0,201000.0
2018,473690.0,60000,1,0,0,0,473690.0
2007,63650.00000000001,120000,0,0,0,3,63650.00000000001
2020,331650.0,7000,2,0,0,0,331650.0
2012,134000.0,35000,1,0,0,0,134000.0
2009,73700.0,110000,0,0,0,3,73700.0
2008,67000.0,130000,0,0,0,3,67000.0
2016,100500.0,25000,0,0,0,1,100500.0
2016,341699.33,35000,0,0,0,0,341699.33
2005,33500.0,80000,0,0,0,2,33500.0
2007,56950.0,70000,0,0,0,1,56950.0
2018,318250.0,23000,0,0,0,0,318250.0
2014,284750.0,40000,0,0,0,0,284750.0
2006,321600.0,110000,0,0,1,1,321600.0
2019,636500.0,10000,1,0,0,0,636500.0
2015,358450.0,80000,1,0,0,0,358450.0
2009,217750.0,25000,1,0,0,2,217750.0
2013,180900.0,74000,0,0,0,2,180900.0
2015,201000.0,60000,0,0,0,2,201000.0
2011,217750.0,70000,1,0,0,0,217750.0
2010,234500.0,100000,1,0,0,0,234500.0
2008,154099.33000000002,146000,1,0,0,2,154099.33000000002
2012,217750.0,120000,1,0,0,1,217750.0
2005,46900.0,70000,0,0,0,1,46900.0
2008,127300.00000000001,120000,1,0,0,2,127300.00000000001
2011,231150.0,65500,1,0,0,0,231150.0
2016,686750.0,70000,1,0,0,0,686750.0
2012,80400.0,50000,0,0,0,0,80400.0
2009,77049.33,90000,0,0,0,1,77049.33
2009,201000.0,120000,0,0,0,1,201000.0
2016,227800.0,56000,0,1,0,0,227800.0
2005,60300.0,70000,0,0,0,1,60300.0
2006,100500.0,140300,0,0,0,0,100500.0
2010,77719.33,70000,0,0,0,0,77719.33
2017,284750.0,36000,1,1,0,0,284750.0
2017,368500.0,12997,1,1,0,0,368500.0
2017,335000.0,40000,0,0,1,0,335000.0
2013,201000.0,25000,1,0,0,1,201000.0
2018,770500.0,26430,1,1,0,0,770500.0
2015,318250.0,24600,0,1,0,0,318250.0
2011,174200.0,28481,0,1,0,0,174200.0
2013,234500.0,100000,0,0,0,0,234500.0
2013,502500.00000000006,41988,1,1,0,0,502500.00000000006
2017,234500.0,7658,0,1,1,0,234500.0
2009,120600.0,30375,0,1,0,0,120600.0
2017,409370.0,34400,1,1,0,0,409370.0
2017,217750.0,18500,0,1,0,0,217750.0
2012,150750.0,48000,0,1,0,0,150750.0
2014,201000.0,28942,0,1,1,0,201000.0
2017,268000.0,50000,1,0,0,1,268000.0
2012,476370.0,53600,1,1,0,0,476370.0
2015,570170.0,53652,1,1,0,0,570170.0
2016,251250.00000000003,23000,0,1,0,1,251250.00000000003
2007,184250.0,10211,0,0,0,0,184250.0
2005,80400.0,120000,1,0,0,2,80400.0
2015,234500.0,120000,1,0,0,0,234500.0
2017,274699.33,35000,0,0,0,0,274699.33
2012,335000.0,130000,1,0,0,0,335000.0
2013,147400.0,90000,1,0,0,1,147400.0
2008,80400.0,80000,0,0,0,1,80400.0
2007,46900.0,55000,0,0,0,1,46900.0
2017,536000.0,15000,0,0,0,0,536000.0
2014,301500.0,260000,1,0,0,1,301500.0
2012,351750.0,145000,1,0,0,0,351750.0
2016,201000.0,35000,0,0,0,0,201000.0
2008,130650.00000000001,56000,0,0,0,1,130650.00000000001
2007,87100.0,98000,1,0,0,1,87100.0
2011,201000.0,135000,1,0,0,1,201000.0
2002,80400.0,60000,0,0,0,2,80400.0
2010,301500.0,120000,1,0,0,2,301500.0
2010,107200.0,102000,1,0,0,1,107200.0
2018,536000.0,35000,1,0,0,0,536000.0
2013,67000.0,80000,0,0,0,0,67000.0
2017,552750.0,13599,0,1,1,0,552750.0
2015,177550.0,32933,0,1,0,0,177550.0
2008,117250.0,54551,0,1,0,0,117250.0
2014,168169.33000000002,57112,0,1,0,0,168169.33000000002
2015,315570.0,41025,0,1,1,0,315570.0
2019,435500.0,5000,1,0,0,0,435500.0
2019,435500.0,5000,1,0,0,0,435500.0
2012,150750.0,53122,0,1,0,1,150750.0
2013,164150.0,64111,2,1,0,0,164150.0
2011,148070.0,78892,0,1,0,0,148070.0
2011,181570.0,74113,0,1,0,0,181570.0
2012,194300.0,80000,0,1,0,0,194300.0
2017,351750.0,39000,0,1,0,0,351750.0
2012,252590.00000000003,84775,0,1,0,0,252590.00000000003
2012,63650.00000000001,20778,0,1,0,0,63650.00000000001
2015,511210.00000000006,64441,1,1,0,0,511210.00000000006
2015,301500.0,43192,0,1,0,0,301500.0
2014,93800.0,44416,0,1,0,0,93800.0
2016,469670.0,79991,1,1,0,0,469670.0
2011,185590.0,62601,1,1,0,1,185590.0
2018,348400.0,50000,0,0,1,0,348400.0
2017,368500.0,100000,1,0,0,0,368500.0
2011,174200.0,97000,1,0,0,2,174200.0
2015,281400.0,100000,1,0,0,0,281400.0
2002,23450.0,100000,0,0,0,2,23450.0
2018,770500.0,20000,1,0,0,0,770500.0
2017,455600.0,46000,0,0,0,0,455600.0
2012,284750.0,40000,1,0,0,0,284750.0
2014,301500.0,70000,1,0,0,1,301500.0
2008,395300.0,89600,1,0,0,2,395300.0
2017,627789.3300000001,60800,0,0,0,0,627789.3300000001
2015,281400.0,104000,1,0,0,1,281400.0
2014,301500.0,80000,1,0,0,1,301500.0
2004,26800.0,69111,0,0,0,2,26800.0
2014,348400.0,70000,1,0,0,1,348400.0
2007,53600.0,120000,0,0,0,0,53600.0
2014,36850.0,40000,0,0,0,0,36850.0
2001,53600.0,100000,1,0,0,2,53600.0
2019,140700.0,20000,0,0,0,0,140700.0
2015,201000.0,50000,0,0,0,1,201000.0
2017,174200.0,50000,1,0,0,0,174200.0
2016,167500.0,70000,1,0,0,0,167500.0
2008,53600.0,90000,1,0,0,0,53600.0
2010,301500.0,150000,1,0,0,1,301500.0
2005,207700.0,120000,1,0,0,1,207700.0
2012,335000.0,100000,1,0,0,0,335000.0
2016,536000.0,70000,1,0,0,1,536000.0
2016,562800.0,70000,1,0,0,1,562800.0
2016,328300.0,50000,0,0,0,0,328300.0
2010,83750.0,81000,1,0,0,1,83750.0
2012,268000.0,120000,1,0,0,2,268000.0
2015,670000.0,3600,1,1,0,0,670000.0
2015,355100.0,14272,0,1,0,0,355100.0
2017,562800.0,49213,1,1,0,0,562800.0
2015,154099.33000000002,40000,0,0,0,0,154099.33000000002
1998,26800.0,40000,0,0,0,3,26800.0
2012,87100.0,80000,0,0,0,0,87100.0
2015,134000.0,70000,0,0,0,0,134000.0
2011,80400.0,70000,1,0,0,0,80400.0
2003,50250.0,57000,0,0,0,0,50250.0
2016,167500.0,120000,1,0,0,0,167500.0
2005,67000.0,30000,0,0,0,0,67000.0
2013,187600.0,3240,0,0,0,1,187600.0
2015,361800.0,5000,0,0,0,0,361800.0
2018,469000.0,10000,0,0,0,0,469000.0
2014,234500.0,90000,0,0,0,1,234500.0
2011,214400.0,100000,1,0,0,0,214400.0
2016,318250.0,90000,1,0,0,0,318250.0
2011,147400.0,140000,1,0,0,1,147400.0
2013,140700.0,13770,1,0,0,0,140700.0
2005,40870.0,4637,0,0,0,1,40870.0
2009,237850.0,100000,1,0,1,1,237850.0
2012,100500.0,60000,1,0,0,0,100500.0
2011,89110.0,80000,1,0,0,0,89110.0
2015,435500.0,50000,1,0,1,0,435500.0
2014,140700.0,40000,0,0,0,1,140700.0
2013,87100.0,93900,1,0,0,1,87100.0
2007,40200.0,70000,0,0,0,0,40200.0
2005,80400.0,120000,1,0,0,2,80400.0
2017,1943000.0,40000,1,0,1,0,1943000.0
2005,67000.0,120000,1,0,0,1,67000.0
2004,52930.0,80000,0,0,0,0,52930.0
2012,80400.0,110000,1,0,0,0,80400.0
2005,83750.0,34000,0,1,0,0,83750.0
2013,284750.0,20000,1,1,0,0,284750.0
2001,46900.0,117000,0,0,0,1,46900.0
2020,414730.0,1500,0,0,0,0,414730.0
2017,278050.0,48965,0,1,0,0,278050.0
2014,177550.0,55000,0,1,0,0,177550.0
2008,46900.0,60000,0,0,0,0,46900.0
2015,188270.0,40000,1,0,0,0,188270.0
2013,141370.0,80000,1,0,0,0,141370.0
2018,368500.0,11000,0,0,0,0,368500.0
2014,234500.0,110000,1,0,0,0,234500.0
2017,281400.0,19890,0,1,1,0,281400.0
2015,180900.0,20969,0,1,0,0,180900.0
2016,267330.0,20194,0,1,0,0,267330.0
2016,294800.0,34982,0,1,0,0,294800.0
2012,167500.0,44588,0,1,0,0,167500.0
2016,435500.0,57904,1,1,0,0,435500.0
2015,180900.0,59258,0,1,0,0,180900.0
2016,261300.00000000003,60826,0,1,0,0,261300.00000000003
2018,1005000.0000000001,50000,1,0,0,0,1005000.0000000001
2014,150750.0,35000,0,0,0,0,150750.0
2015,603000.0,110000,1,0,0,1,603000.0
2018,1072000.0,40000,1,0,1,0,1072000.0
2019,536000.0,10000,0,0,0,0,536000.0
2013,214400.0,50000,1,0,0,0,214400.0
2016,201000.0,25000,0,0,0,0,201000.0
2018,495800.00000000006,25000,0,0,0,0,495800.00000000006
2019,234500.0,1300,0,0,0,0,234500.0
2014,187600.0,40000,0,0,0,0,187600.0
2018,452250.0,50000,1,0,1,0,452250.0
2011,201000.0,20000,0,0,0,0,201000.0
2011,268000.0,76000,1,0,0,2,268000.0
2010,281400.0,100000,1,0,0,2,281400.0
2008,201000.0,120000,1,0,0,0,201000.0
2010,113900.0,70000,0,0,0,0,113900.0
2014,140700.0,70000,0,0,0,2,140700.0
2015,402000.0,60000,1,0,0,1,402000.0
2014,174200.0,38000,0,0,0,1,174200.0
2015,54940.0,19000,0,0,0,0,54940.0
2016,462300.0,75000,1,0,0,0,462300.0
2015,201000.0,70000,1,0,0,0,201000.0
2017,837500.0,30000,1,0,0,0,837500.0
2017,535330.0,31707,1,0,0,0,535330.0
2010,670000.0,180000,1,0,0,0,670000.0
2014,127300.00000000001,90000,0,0,0,1,127300.00000000001
2014,167500.0,30000,1,0,0,0,167500.0
2009,134000.0,60000,0,0,0,0,134000.0
2005,201000.0,90000,1,0,0,1,201000.0
2015,167500.0,120000,0,0,0,1,167500.0
2008,60300.0,70000,0,0,0,2,60300.0
2001,45560.0,70000,0,0,0,0,45560.0
2017,335000.0,26500,0,0,0,0,335000.0
2017,603000.0,50000,1,0,0,0,603000.0
2007,67000.0,52000,0,0,0,1,67000.0
2016,469000.0,160000,1,0,0,0,469000.0
2012,1172500.0,115992,1,1,1,2,1172500.0
2017,194300.0,110000,0,0,0,1,194300.0
2014,703500.0,97000,1,0,0,1,703500.0
2008,46900.0,100000,1,0,0,2,46900.0
2016,348400.0,41000,1,0,0,0,348400.0
2012,100500.0,90000,1,0,0,0,100500.0
2008,80400.0,90000,0,0,0,0,80400.0
2016,402000.0,25000,0,0,0,0,402000.0
2010,100500.0,70000,1,0,0,1,100500.0
2011,268000.0,60000,0,0,0,0,268000.0
2015,207700.0,30000,0,0,0,1,207700.0
2015,368500.0,30000,0,0,0,0,368500.0
2016,368500.0,60000,1,0,0,0,368500.0
2013,214400.0,73000,1,0,0,0,214400.0
1992,33500.0,100000,0,0,0,3,33500.0
2018,335000.0,32000,0,0,0,0,335000.0
2018,241200.0,26500,0,0,0,0,241200.0
2017,469000.0,50000,1,0,0,1,469000.0
2012,469000.0,110000,1,0,0,1,469000.0
2017,438850.0,84000,1,1,0,0,438850.0
2017,469000.0,50000,1,0,0,1,469000.0
2011,134000.0,110000,3,0,0,0,134000.0
2012,251250.00000000003,150000,1,0,0,0,251250.00000000003
2012,314900.0,109052,1,1,0,0,314900.0
2015,368500.0,90658,1,1,0,0,368500.0
2014,335000.0,110000,1,0,0,1,335000.0
2015,140700.0,25000,0,0,0,0,140700.0
2018,180900.0,20000,0,0,0,0,180900.0
2010,201000.0,80000,0,0,0,0,201000.0
2007,53600.0,60000,0,0,0,2,53600.0
2013,972170.0,81000,1,1,1,0,972170.0
2018,726950.0,15000,1,0,0,0,726950.0
2009,164150.0,75000,1,1,1,0,164150.0
2017,469000.0,25552,0,1,0,1,469000.0
2018,201000.0,20000,0,0,0,0,201000.0
2017,234500.0,80000,1,0,0,0,234500.0
2017,425450.0,25000,0,1,1,0,425450.0
2012,217750.0,40700,0,0,0,0,217750.0
2017,770500.0,65500,1,1,1,0,770500.0
2008,73700.0,42000,0,1,0,0,73700.0
2018,596300.0,8000,0,1,0,0,596300.0
2007,48910.0,80000,0,0,0,1,48910.0
2014,113900.0,77000,0,0,0,0,113900.0
2016,502500.00000000006,6000,0,1,0,0,502500.00000000006
2017,187600.0,28838,0,0,0,0,187600.0
2018,462300.0,11174,0,1,0,0,462300.0
2008,87100.0,120000,0,0,0,0,87100.0
2007,48910.0,80000,0,0,0,1,48910.0
2007,56950.0,85000,0,0,0,1,56950.0
2018,1055250.0,10000,0,0,1,0,1055250.0
2013,217750.0,105000,1,0,0,0,217750.0
1998,56950.0,120000,0,0,0,1,56950.0
2018,576200.0,30000,1,1,0,1,576200.0
2017,462300.0,41000,1,0,0,0,462300.0
2013,435500.0,54000,1,1,0,0,435500.0
2014,251250.00000000003,40000,1,0,0,0,251250.00000000003
2013,351750.0,71000,1,1,0,0,351750.0
2016,221100.0,72500,0,1,0,0,221100.0
2013,187600.0,76600,0,1,0,0,187600.0
2014,314900.0,40000,0,0,0,0,314900.0
2011,234500.0,110000,1,0,0,0,234500.0
2012,321600.0,63000,0,1,0,0,321600.0
2016,415400.0,60000,1,0,0,0,415400.0
2014,167500.0,58000,0,0,0,0,167500.0
2010,52723.64000000001,80000,0,0,0,1,52723.64000000001
2012,234500.0,80000,1,0,0,0,234500.0
2013,167500.0,70000,0,0,0,1,167500.0
2011,174200.0,97700,0,0,0,3,174200.0
